order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FJUN62622502,"Wednesday, June 1, 2022",789622,25891401,345,"Thursday, June 2, 2022","Thursday, June 2, 2022",311,0,1,0
FJUN63622401,"Wednesday, June 1, 2022",789622,25891401,271,"Friday, June 3, 2022","Sunday, June 5, 2022",257,0,0,0
FJUN62121401,"Wednesday, June 1, 2022",789121,25891401,492,"Thursday, June 2, 2022","Friday, June 3, 2022",492,1,0,0
FJUN63121401,"Wednesday, June 1, 2022",789121,25891401,214,"Friday, June 3, 2022","Friday, June 3, 2022",214,1,1,1
FJUN63501401,"Wednesday, June 1, 2022",789501,25891401,354,"Friday, June 3, 2022","Saturday, June 4, 2022",354,1,0,0
FJUN62102401,"Wednesday, June 1, 2022",789102,25891401,216,"Thursday, June 2, 2022","Thursday, June 2, 2022",173,0,1,0
FJUN62503401,"Wednesday, June 1, 2022",789503,25891401,487,"Thursday, June 2, 2022","Friday, June 3, 2022",487,1,0,0
FJUN63202502,"Wednesday, June 1, 2022",789202,25891401,497,"Friday, June 3, 2022","Friday, June 3, 2022",497,1,1,1
FJUN62520401,"Wednesday, June 1, 2022",789520,25891401,416,"Thursday, June 2, 2022","Sunday, June 5, 2022",416,1,0,0
FJUN62203501,"Wednesday, June 1, 2022",789203,25891401,262,"Thursday, June 2, 2022","Thursday, June 2, 2022",262,1,1,1
FJUN63203503,"Wednesday, June 1, 2022",789203,25891401,369,"Friday, June 3, 2022","Friday, June 3, 2022",351,0,1,0
FJUN63702401,"Wednesday, June 1, 2022",789702,25891401,456,"Friday, June 3, 2022","Friday, June 3, 2022",410,0,1,0
FJUN64522401,"Wednesday, June 1, 2022",789522,25891401,494,"Saturday, June 4, 2022","Sunday, June 5, 2022",469,0,0,0
FJUN62122601,"Wednesday, June 1, 2022",789122,25891401,483,"Thursday, June 2, 2022","Sunday, June 5, 2022",459,0,0,0
FJUN64122401,"Wednesday, June 1, 2022",789122,25891401,339,"Saturday, June 4, 2022","Monday, June 6, 2022",339,1,0,0
FJUN62420401,"Wednesday, June 1, 2022",789420,25891401,277,"Thursday, June 2, 2022","Wednesday, June 1, 2022",277,1,1,1
FJUN64101503,"Wednesday, June 1, 2022",789101,25891401,486,"Saturday, June 4, 2022","Saturday, June 4, 2022",486,1,1,1
FJUN62521602,"Wednesday, June 1, 2022",789521,25891401,266,"Thursday, June 2, 2022","Sunday, June 5, 2022",253,0,0,0
FJUN62220501,"Wednesday, June 1, 2022",789220,25891401,361,"Thursday, June 2, 2022","Thursday, June 2, 2022",361,1,1,1
FJUN62403501,"Wednesday, June 1, 2022",789403,25891401,257,"Thursday, June 2, 2022","Thursday, June 2, 2022",206,0,1,0
FJUN63221402,"Wednesday, June 1, 2022",789221,25891401,474,"Friday, June 3, 2022","Friday, June 3, 2022",474,1,1,1
FJUN62101603,"Wednesday, June 1, 2022",789101,25891603,141,"Thursday, June 2, 2022","Friday, June 3, 2022",113,0,0,0
FJUN62401603,"Wednesday, June 1, 2022",789401,25891603,146,"Thursday, June 2, 2022","Thursday, June 2, 2022",146,1,1,1
FJUN63402402,"Wednesday, June 1, 2022",789402,25891402,344,"Friday, June 3, 2022","Friday, June 3, 2022",344,1,1,1
FJUN63121603,"Wednesday, June 1, 2022",789121,25891603,169,"Friday, June 3, 2022","Monday, June 6, 2022",169,1,0,0
FJUN62522603,"Wednesday, June 1, 2022",789522,25891603,83,"Thursday, June 2, 2022","Saturday, June 4, 2022",83,1,0,0
FJUN64522603,"Wednesday, June 1, 2022",789522,25891603,88,"Saturday, June 4, 2022","Monday, June 6, 2022",70,0,0,0
FJUN62521603,"Wednesday, June 1, 2022",789521,25891603,139,"Thursday, June 2, 2022","Thursday, June 2, 2022",139,1,1,1
FJUN63622603,"Wednesday, June 1, 2022",789622,25891603,123,"Friday, June 3, 2022","Friday, June 3, 2022",123,1,1,1
FJUN62402603,"Wednesday, June 1, 2022",789402,25891603,196,"Thursday, June 2, 2022","Saturday, June 4, 2022",196,1,0,0
FJUN64422603,"Wednesday, June 1, 2022",789422,25891603,57,"Saturday, June 4, 2022","Saturday, June 4, 2022",57,1,1,1
FJUN62421603,"Wednesday, June 1, 2022",789421,25891603,149,"Thursday, June 2, 2022","Saturday, June 4, 2022",142,0,0,0
FJUN64421603,"Wednesday, June 1, 2022",789421,25891603,124,"Saturday, June 4, 2022","Monday, June 6, 2022",118,0,0,0
FJUN64503603,"Wednesday, June 1, 2022",789503,25891603,158,"Saturday, June 4, 2022","Saturday, June 4, 2022",158,1,1,1
FJUN64903603,"Wednesday, June 1, 2022",789903,25891603,195,"Saturday, June 4, 2022","Saturday, June 4, 2022",195,1,1,1
FJUN64902603,"Wednesday, June 1, 2022",789902,25891603,167,"Saturday, June 4, 2022","Saturday, June 4, 2022",150,0,1,0
FJUN62303603,"Wednesday, June 1, 2022",789303,25891603,122,"Thursday, June 2, 2022","Thursday, June 2, 2022",122,1,1,1
FJUN63303603,"Wednesday, June 1, 2022",789303,25891603,171,"Friday, June 3, 2022","Sunday, June 5, 2022",171,1,0,0
FJUN64303603,"Wednesday, June 1, 2022",789303,25891603,147,"Saturday, June 4, 2022","Saturday, June 4, 2022",147,1,1,1
FJUN64203603,"Wednesday, June 1, 2022",789203,25891603,172,"Saturday, June 4, 2022","Friday, June 3, 2022",172,1,1,1
FJUN64601603,"Wednesday, June 1, 2022",789601,25891603,93,"Saturday, June 4, 2022","Saturday, June 4, 2022",84,0,1,0
FJUN63103603,"Wednesday, June 1, 2022",789103,25891603,119,"Friday, June 3, 2022","Friday, June 3, 2022",107,0,1,0
FJUN62721603,"Wednesday, June 1, 2022",789721,25891603,167,"Thursday, June 2, 2022","Thursday, June 2, 2022",167,1,1,1
FJUN64721603,"Wednesday, June 1, 2022",789721,25891603,169,"Saturday, June 4, 2022","Saturday, June 4, 2022",161,0,1,0
FJUN64621603,"Wednesday, June 1, 2022",789621,25891603,158,"Saturday, June 4, 2022","Saturday, June 4, 2022",158,1,1,1
FJUN62702502,"Wednesday, June 1, 2022",789702,25891202,358,"Thursday, June 2, 2022","Thursday, June 2, 2022",340,0,1,0
FJUN63702202,"Wednesday, June 1, 2022",789702,25891202,263,"Friday, June 3, 2022","Sunday, June 5, 2022",210,0,0,0
FJUN63221402,"Wednesday, June 1, 2022",789221,25891202,307,"Friday, June 3, 2022","Friday, June 3, 2022",307,1,1,1
FJUN62420202,"Wednesday, June 1, 2022",789420,25891202,405,"Thursday, June 2, 2022","Sunday, June 5, 2022",365,0,0,0
FJUN62903203,"Wednesday, June 1, 2022",789903,25891202,399,"Thursday, June 2, 2022","Thursday, June 2, 2022",399,1,1,1
FJUN63703202,"Wednesday, June 1, 2022",789703,25891202,431,"Friday, June 3, 2022","Sunday, June 5, 2022",409,0,0,0
FJUN64703202,"Wednesday, June 1, 2022",789703,25891202,442,"Saturday, June 4, 2022","Saturday, June 4, 2022",442,1,1,1
FJUN63422202,"Wednesday, June 1, 2022",789422,25891202,497,"Friday, June 3, 2022","Sunday, June 5, 2022",447,0,0,0
FJUN63303202,"Wednesday, June 1, 2022",789303,25891202,269,"Friday, June 3, 2022","Friday, June 3, 2022",269,1,1,1
FJUN64721603,"Wednesday, June 1, 2022",789721,25891303,37,"Saturday, June 4, 2022","Saturday, June 4, 2022",35,0,1,0
FJUN63102303,"Wednesday, June 1, 2022",789102,25891303,54,"Friday, June 3, 2022","Friday, June 3, 2022",54,1,1,1
FJUN64102502,"Wednesday, June 1, 2022",789102,25891303,82,"Saturday, June 4, 2022","Saturday, June 4, 2022",82,1,1,1
FJUN64720403,"Wednesday, June 1, 2022",789720,25891303,78,"Saturday, June 4, 2022","Saturday, June 4, 2022",78,1,1,1
FJUN63622603,"Wednesday, June 1, 2022",789622,25891303,46,"Friday, June 3, 2022","Friday, June 3, 2022",46,1,1,1
FJUN62122503,"Wednesday, June 1, 2022",789122,25891303,84,"Thursday, June 2, 2022","Friday, June 3, 2022",76,0,0,0
FJUN63320402,"Wednesday, June 1, 2022",789320,25891303,96,"Friday, June 3, 2022","Friday, June 3, 2022",86,0,1,0
FJUN64221501,"Wednesday, June 1, 2022",789221,25891303,66,"Saturday, June 4, 2022","Saturday, June 4, 2022",66,1,1,1
FJUN64202303,"Wednesday, June 1, 2022",789202,25891303,99,"Saturday, June 4, 2022","Sunday, June 5, 2022",99,1,0,0
FJUN63121401,"Wednesday, June 1, 2022",789121,25891303,83,"Friday, June 3, 2022","Friday, June 3, 2022",83,1,1,1
FJUN63220503,"Wednesday, June 1, 2022",789220,25891303,27,"Friday, June 3, 2022","Friday, June 3, 2022",27,1,1,1
FJUN63101303,"Wednesday, June 1, 2022",789101,25891303,29,"Friday, June 3, 2022","Friday, June 3, 2022",29,1,1,1
FJUN63903602,"Wednesday, June 1, 2022",789903,25891303,22,"Friday, June 3, 2022","Friday, June 3, 2022",21,0,1,0
FJUN64421502,"Wednesday, June 1, 2022",789421,25891502,222,"Saturday, June 4, 2022","Tuesday, June 7, 2022",211,0,0,0
FJUN63520403,"Wednesday, June 1, 2022",789520,25891403,444,"Friday, June 3, 2022","Friday, June 3, 2022",422,0,1,0
FJUN62421403,"Wednesday, June 1, 2022",789421,25891403,389,"Thursday, June 2, 2022","Thursday, June 2, 2022",370,0,1,0
FJUN64421603,"Wednesday, June 1, 2022",789421,25891403,222,"Saturday, June 4, 2022","Monday, June 6, 2022",200,0,0,0
FJUN64321602,"Wednesday, June 1, 2022",789321,25891403,409,"Saturday, June 4, 2022","Saturday, June 4, 2022",409,1,1,1
FJUN64201601,"Wednesday, June 1, 2022",789201,25891403,484,"Saturday, June 4, 2022","Saturday, June 4, 2022",436,0,1,0
FJUN64603403,"Wednesday, June 1, 2022",789603,25891403,403,"Saturday, June 4, 2022","Sunday, June 5, 2022",403,1,0,0
FJUN63902403,"Wednesday, June 1, 2022",789902,25891403,299,"Friday, June 3, 2022","Friday, June 3, 2022",299,1,1,1
FJUN64221403,"Wednesday, June 1, 2022",789221,25891403,332,"Saturday, June 4, 2022","Tuesday, June 7, 2022",332,1,0,0
FJUN63122403,"Wednesday, June 1, 2022",789122,25891403,394,"Friday, June 3, 2022","Monday, June 6, 2022",394,1,0,0
FJUN63101403,"Wednesday, June 1, 2022",789101,25891403,257,"Friday, June 3, 2022","Thursday, June 2, 2022",257,1,1,1
FJUN64101503,"Wednesday, June 1, 2022",789101,25891403,202,"Saturday, June 4, 2022","Saturday, June 4, 2022",202,1,1,1
FJUN64202403,"Wednesday, June 1, 2022",789202,25891403,301,"Saturday, June 4, 2022","Saturday, June 4, 2022",301,1,1,1
FJUN64720403,"Wednesday, June 1, 2022",789720,25891403,353,"Saturday, June 4, 2022","Saturday, June 4, 2022",353,1,1,1
FJUN63303403,"Wednesday, June 1, 2022",789303,25891403,402,"Friday, June 3, 2022","Thursday, June 2, 2022",402,1,1,1
FJUN63121403,"Wednesday, June 1, 2022",789121,25891403,387,"Friday, June 3, 2022","Saturday, June 4, 2022",387,1,0,0
FJUN62301503,"Wednesday, June 1, 2022",789301,25891403,255,"Thursday, June 2, 2022","Thursday, June 2, 2022",242,0,1,0
FJUN63103603,"Wednesday, June 1, 2022",789103,25891403,241,"Friday, June 3, 2022","Friday, June 3, 2022",241,1,1,1
FJUN62401603,"Wednesday, June 1, 2022",789401,25891403,331,"Thursday, June 2, 2022","Thursday, June 2, 2022",298,0,1,0
FJUN62402502,"Wednesday, June 1, 2022",789402,25891502,222,"Thursday, June 2, 2022","Friday, June 3, 2022",222,1,0,0
FJUN63401403,"Wednesday, June 1, 2022",789401,25891403,409,"Friday, June 3, 2022","Friday, June 3, 2022",389,0,1,0
FJUN62720503,"Wednesday, June 1, 2022",789720,25891503,250,"Thursday, June 2, 2022","Thursday, June 2, 2022",250,1,1,1
FJUN63720602,"Wednesday, June 1, 2022",789720,25891503,238,"Friday, June 3, 2022","Friday, June 3, 2022",238,1,1,1
FJUN63220503,"Wednesday, June 1, 2022",789220,25891503,208,"Friday, June 3, 2022","Friday, June 3, 2022",198,0,1,0
FJUN64521503,"Wednesday, June 1, 2022",789521,25891503,115,"Saturday, June 4, 2022","Monday, June 6, 2022",103,0,0,0
FJUN62420503,"Wednesday, June 1, 2022",789420,25891503,222,"Thursday, June 2, 2022","Saturday, June 4, 2022",211,0,0,0
FJUN64603503,"Wednesday, June 1, 2022",789603,25891503,225,"Saturday, June 4, 2022","Saturday, June 4, 2022",225,1,1,1
FJUN62501503,"Wednesday, June 1, 2022",789501,25891503,243,"Thursday, June 2, 2022","Saturday, June 4, 2022",219,0,0,0
FJUN62301503,"Wednesday, June 1, 2022",789301,25891503,132,"Thursday, June 2, 2022","Thursday, June 2, 2022",132,1,1,1
FJUN64301503,"Wednesday, June 1, 2022",789301,25891503,231,"Saturday, June 4, 2022","Saturday, June 4, 2022",231,1,1,1
FJUN64101503,"Wednesday, June 1, 2022",789101,25891503,196,"Saturday, June 4, 2022","Saturday, June 4, 2022",196,1,1,1
FJUN62402602,"Wednesday, June 1, 2022",789402,25891503,194,"Thursday, June 2, 2022","Thursday, June 2, 2022",194,1,1,1
FJUN64402602,"Wednesday, June 1, 2022",789402,25891503,149,"Saturday, June 4, 2022","Saturday, June 4, 2022",134,0,1,0
FJUN63621503,"Wednesday, June 1, 2022",789621,25891503,208,"Friday, June 3, 2022","Sunday, June 5, 2022",208,1,0,0
FJUN64621603,"Wednesday, June 1, 2022",789621,25891503,181,"Saturday, June 4, 2022","Saturday, June 4, 2022",181,1,1,1
FJUN62122503,"Wednesday, June 1, 2022",789122,25891503,235,"Thursday, June 2, 2022","Friday, June 3, 2022",188,0,0,0
FJUN62601503,"Wednesday, June 1, 2022",789601,25891503,148,"Thursday, June 2, 2022","Thursday, June 2, 2022",133,0,1,0
FJUN63601601,"Wednesday, June 1, 2022",789601,25891503,215,"Friday, June 3, 2022","Friday, June 3, 2022",193,0,1,0
FJUN64601603,"Wednesday, June 1, 2022",789601,25891503,178,"Saturday, June 4, 2022","Saturday, June 4, 2022",178,1,1,1
FJUN63203503,"Wednesday, June 1, 2022",789203,25891503,208,"Friday, June 3, 2022","Friday, June 3, 2022",208,1,1,1
FJUN64422603,"Wednesday, June 1, 2022",789422,25891503,110,"Saturday, June 4, 2022","Saturday, June 4, 2022",110,1,1,1
FJUN63421103,"Wednesday, June 1, 2022",789421,25891103,380,"Friday, June 3, 2022","Monday, June 6, 2022",380,1,0,0
FJUN62903203,"Wednesday, June 1, 2022",789903,25891103,337,"Thursday, June 2, 2022","Thursday, June 2, 2022",270,0,1,0
FJUN64702602,"Wednesday, June 1, 2022",789702,25891103,371,"Saturday, June 4, 2022","Saturday, June 4, 2022",352,0,1,0
FJUN62520103,"Wednesday, June 1, 2022",789520,25891103,418,"Thursday, June 2, 2022","Thursday, June 2, 2022",376,0,1,0
FJUN62521602,"Wednesday, June 1, 2022",789521,25891103,330,"Thursday, June 2, 2022","Sunday, June 5, 2022",297,0,0,0
FJUN64521501,"Wednesday, June 1, 2022",789521,25891103,409,"Saturday, June 4, 2022","Friday, June 3, 2022",409,1,1,1
FJUN63303202,"Wednesday, June 1, 2022",789303,25891103,427,"Friday, June 3, 2022","Friday, June 3, 2022",427,1,1,1
FJUN62203501,"Wednesday, June 1, 2022",789203,25891103,432,"Thursday, June 2, 2022","Thursday, June 2, 2022",410,0,1,0
FJUN62121103,"Wednesday, June 1, 2022",789121,25891103,418,"Thursday, June 2, 2022","Saturday, June 4, 2022",418,1,0,0
FJUN64720403,"Wednesday, June 1, 2022",789720,25891103,476,"Saturday, June 4, 2022","Saturday, June 4, 2022",476,1,1,1
FJUN64221103,"Wednesday, June 1, 2022",789221,25891103,421,"Saturday, June 4, 2022","Sunday, June 5, 2022",421,1,0,0
FJUN62522602,"Wednesday, June 1, 2022",789522,25891103,465,"Thursday, June 2, 2022","Friday, June 3, 2022",465,1,0,0
FJUN63522103,"Wednesday, June 1, 2022",789522,25891103,467,"Friday, June 3, 2022","Sunday, June 5, 2022",467,1,0,0
FJUN64522103,"Wednesday, June 1, 2022",789522,25891103,438,"Saturday, June 4, 2022","Tuesday, June 7, 2022",438,1,0,0
FJUN62503103,"Wednesday, June 1, 2022",789503,25891103,347,"Thursday, June 2, 2022","Saturday, June 4, 2022",347,1,0,0
FJUN64503603,"Wednesday, June 1, 2022",789503,25891103,343,"Saturday, June 4, 2022","Saturday, June 4, 2022",343,1,1,1
FJUN62401603,"Wednesday, June 1, 2022",789401,25891103,444,"Thursday, June 2, 2022","Thursday, June 2, 2022",444,1,1,1
FJUN64102502,"Wednesday, June 1, 2022",789102,25891103,327,"Saturday, June 4, 2022","Saturday, June 4, 2022",327,1,1,1
FJUN64721603,"Wednesday, June 1, 2022",789721,25891103,368,"Saturday, June 4, 2022","Saturday, June 4, 2022",368,1,1,1
FJUN64420103,"Wednesday, June 1, 2022",789420,25891103,379,"Saturday, June 4, 2022","Monday, June 6, 2022",379,1,0,0
FJUN62221601,"Wednesday, June 1, 2022",789221,25891601,101,"Thursday, June 2, 2022","Thursday, June 2, 2022",101,1,1,1
FJUN62522601,"Wednesday, June 1, 2022",789522,25891601,53,"Thursday, June 2, 2022","Thursday, June 2, 2022",53,1,1,1
FJUN63601601,"Wednesday, June 1, 2022",789601,25891601,133,"Friday, June 3, 2022","Friday, June 3, 2022",106,0,1,0
FJUN64403601,"Wednesday, June 1, 2022",789403,25891601,190,"Saturday, June 4, 2022","Saturday, June 4, 2022",190,1,1,1
FJUN64521601,"Wednesday, June 1, 2022",789521,25891601,114,"Saturday, June 4, 2022","Tuesday, June 7, 2022",103,0,0,0
FJUN64103601,"Wednesday, June 1, 2022",789103,25891601,85,"Saturday, June 4, 2022","Sunday, June 5, 2022",77,0,0,0
FJUN62201601,"Wednesday, June 1, 2022",789201,25891601,189,"Thursday, June 2, 2022","Saturday, June 4, 2022",189,1,0,0
FJUN64201601,"Wednesday, June 1, 2022",789201,25891601,171,"Saturday, June 4, 2022","Saturday, June 4, 2022",171,1,1,1
FJUN62503601,"Wednesday, June 1, 2022",789503,25891601,109,"Thursday, June 2, 2022","Thursday, June 2, 2022",109,1,1,1
FJUN62122601,"Wednesday, June 1, 2022",789122,25891601,188,"Thursday, June 2, 2022","Sunday, June 5, 2022",188,1,0,0
FJUN63621601,"Wednesday, June 1, 2022",789621,25891601,172,"Friday, June 3, 2022","Friday, June 3, 2022",172,1,1,1
FJUN62401603,"Wednesday, June 1, 2022",789401,25891601,148,"Thursday, June 2, 2022","Thursday, June 2, 2022",148,1,1,1
FJUN64401601,"Wednesday, June 1, 2022",789401,25891601,73,"Saturday, June 4, 2022","Sunday, June 5, 2022",73,1,0,0
FJUN62103501,"Wednesday, June 1, 2022",789103,25891402,278,"Thursday, June 2, 2022","Thursday, June 2, 2022",264,0,1,0
FJUN63501602,"Wednesday, June 1, 2022",789501,25891402,456,"Friday, June 3, 2022","Friday, June 3, 2022",456,1,1,1
FJUN62402602,"Wednesday, June 1, 2022",789402,25891402,208,"Thursday, June 2, 2022","Thursday, June 2, 2022",208,1,1,1
FJUN64621502,"Thursday, June 2, 2022",789621,25891401,421,"Saturday, June 4, 2022","Saturday, June 4, 2022",421,1,1,1
FJUN65622601,"Thursday, June 2, 2022",789622,25891401,297,"Sunday, June 5, 2022","Sunday, June 5, 2022",297,1,1,1
FJUN64501401,"Thursday, June 2, 2022",789501,25891401,494,"Saturday, June 4, 2022","Saturday, June 4, 2022",494,1,1,1
FJUN64102402,"Thursday, June 2, 2022",789102,25891401,358,"Saturday, June 4, 2022","Saturday, June 4, 2022",358,1,1,1
FJUN65503401,"Thursday, June 2, 2022",789503,25891401,450,"Sunday, June 5, 2022","Saturday, June 4, 2022",450,1,1,1
FJUN64520401,"Thursday, June 2, 2022",789520,25891401,401,"Saturday, June 4, 2022","Sunday, June 5, 2022",381,0,0,0
FJUN65520502,"Thursday, June 2, 2022",789520,25891401,489,"Sunday, June 5, 2022","Monday, June 6, 2022",440,0,0,0
FJUN65903503,"Thursday, June 2, 2022",789903,25891401,285,"Sunday, June 5, 2022","Sunday, June 5, 2022",285,1,1,1
FJUN64203503,"Thursday, June 2, 2022",789203,25891401,222,"Saturday, June 4, 2022","Saturday, June 4, 2022",222,1,1,1
FJUN64702601,"Thursday, June 2, 2022",789702,25891401,327,"Saturday, June 4, 2022","Saturday, June 4, 2022",327,1,1,1
FJUN63703602,"Thursday, June 2, 2022",789703,25891401,387,"Friday, June 3, 2022","Friday, June 3, 2022",387,1,1,1
FJUN65703601,"Thursday, June 2, 2022",789703,25891401,411,"Sunday, June 5, 2022","Sunday, June 5, 2022",390,0,1,0
FJUN63522401,"Thursday, June 2, 2022",789522,25891401,473,"Friday, June 3, 2022","Sunday, June 5, 2022",473,1,0,0
FJUN65721602,"Thursday, June 2, 2022",789721,25891401,277,"Sunday, June 5, 2022","Sunday, June 5, 2022",277,1,1,1
FJUN64303401,"Thursday, June 2, 2022",789303,25891401,326,"Saturday, June 4, 2022","Sunday, June 5, 2022",326,1,0,0
FJUN65303403,"Thursday, June 2, 2022",789303,25891401,277,"Sunday, June 5, 2022","Sunday, June 5, 2022",277,1,1,1
FJUN64401403,"Thursday, June 2, 2022",789401,25891401,495,"Saturday, June 4, 2022","Saturday, June 4, 2022",495,1,1,1
FJUN63601401,"Thursday, June 2, 2022",789601,25891401,452,"Friday, June 3, 2022","Friday, June 3, 2022",429,0,1,0
FJUN65601403,"Thursday, June 2, 2022",789601,25891401,390,"Sunday, June 5, 2022","Sunday, June 5, 2022",351,0,1,0
FJUN63201401,"Thursday, June 2, 2022",789201,25891401,371,"Friday, June 3, 2022","Friday, June 3, 2022",371,1,1,1
FJUN63420402,"Thursday, June 2, 2022",789420,25891401,329,"Friday, June 3, 2022","Friday, June 3, 2022",329,1,1,1
FJUN64420401,"Thursday, June 2, 2022",789420,25891401,263,"Saturday, June 4, 2022","Sunday, June 5, 2022",263,1,0,0
FJUN65403401,"Thursday, June 2, 2022",789403,25891401,275,"Sunday, June 5, 2022","Sunday, June 5, 2022",275,1,1,1
FJUN65220603,"Thursday, June 2, 2022",789220,25891603,97,"Sunday, June 5, 2022","Sunday, June 5, 2022",97,1,1,1
FJUN63603603,"Thursday, June 2, 2022",789603,25891603,189,"Friday, June 3, 2022","Saturday, June 4, 2022",189,1,0,0
FJUN64101603,"Thursday, June 2, 2022",789101,25891603,88,"Saturday, June 4, 2022","Saturday, June 4, 2022",88,1,1,1
FJUN63420603,"Thursday, June 2, 2022",789420,25891603,164,"Friday, June 3, 2022","Sunday, June 5, 2022",164,1,0,0
FJUN64121603,"Thursday, June 2, 2022",789121,25891603,55,"Saturday, June 4, 2022","Monday, June 6, 2022",49,0,0,0
FJUN63402603,"Thursday, June 2, 2022",789402,25891603,63,"Friday, June 3, 2022","Friday, June 3, 2022",63,1,1,1
